gpu,batch_size,torch,transformers,attn_impl,lang_id,method,trr,sample_idx,temp_c,dur_s,n_sil,n_sph,n_decoder_tokens,iter_idx,metric,ms
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,4,60,10.56,972,528,-1,9,enc,89.9963
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,4,60,10.56,972,528,-1,0,enc,84.4931
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,4,60,10.56,972,528,-1,1,enc,84.0724
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,4,60,10.56,972,528,-1,2,enc,83.3174
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,4,60,10.56,972,528,-1,3,enc,82.5754
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,4,60,10.56,972,528,-1,4,enc,82.0426
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,4,60,10.56,972,528,-1,5,enc,87.3111
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,4,60,10.56,972,528,-1,6,enc,86.4457
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,4,60,10.56,972,528,-1,7,enc,88.1020
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,4,60,10.56,972,528,-1,8,enc,87.5858
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,4,60,10.56,972,528,-1,9,enc,87.4986
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,4,60,10.56,972,528,-1,0,enc,77.3292
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,4,60,10.56,972,528,-1,1,enc,77.5734
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,4,60,10.56,972,528,-1,2,enc,76.9157
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,4,60,10.56,972,528,-1,3,enc,76.6740
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,4,60,10.56,972,528,-1,4,enc,76.8451
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,4,60,10.56,972,528,-1,5,enc,76.8703
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,4,60,10.56,972,528,-1,6,enc,76.6737
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,4,60,10.56,972,528,-1,7,enc,76.7386
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,4,60,10.56,972,528,-1,8,enc,76.6931
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,4,60,10.56,972,528,-1,9,enc,77.6888
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,4,60,10.56,972,528,-1,0,enc,71.8408
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,4,60,10.56,972,528,-1,1,enc,72.1091
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,4,60,10.56,972,528,-1,2,enc,72.2739
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,4,60,10.56,972,528,-1,3,enc,72.2596
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,4,60,10.56,972,528,-1,4,enc,72.1654
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,4,60,10.56,972,528,-1,5,enc,71.4453
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,4,60,10.56,972,528,-1,6,enc,71.6237
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,4,60,10.56,972,528,-1,7,enc,72.2255
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,4,60,10.56,972,528,-1,8,enc,72.3886
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,4,60,10.56,972,528,-1,9,enc,71.9759
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,5,62,16.80,659,841,-1,0,enc,91.6856
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,5,62,16.80,659,841,-1,1,enc,91.1339
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,5,62,16.80,659,841,-1,2,enc,91.2701
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,5,62,16.80,659,841,-1,3,enc,90.9503
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,5,62,16.80,659,841,-1,4,enc,90.5318
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,5,62,16.80,659,841,-1,5,enc,90.9097
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,5,62,16.80,659,841,-1,6,enc,91.3162
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,5,62,16.80,659,841,-1,7,enc,91.7318
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,5,62,16.80,659,841,-1,8,enc,92.0648
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,5,62,16.80,659,841,-1,9,enc,92.2488
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,5,62,16.80,659,841,-1,0,enc,82.3859
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,5,62,16.80,659,841,-1,1,enc,83.0136
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,5,62,16.80,659,841,-1,2,enc,82.2804
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,5,62,16.80,659,841,-1,3,enc,82.1553
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,5,62,16.80,659,841,-1,4,enc,82.0867
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,5,62,16.80,659,841,-1,5,enc,90.5779
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,5,62,16.80,659,841,-1,6,enc,84.7462
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,5,62,16.80,659,841,-1,7,enc,82.3931
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,5,62,16.80,659,841,-1,8,enc,82.1051
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,5,62,16.80,659,841,-1,9,enc,82.4132
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,5,62,16.80,659,841,-1,0,enc,76.6820
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,5,62,16.80,659,841,-1,1,enc,77.2209
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,5,62,16.80,659,841,-1,2,enc,78.9155
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,5,62,16.80,659,841,-1,3,enc,78.6360
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,5,62,16.80,659,841,-1,4,enc,77.7779
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,5,62,16.80,659,841,-1,5,enc,77.5024
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,5,62,16.80,659,841,-1,6,enc,76.7611
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,5,62,16.80,659,841,-1,7,enc,77.3007
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,5,62,16.80,659,841,-1,8,enc,76.7713
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,5,62,16.80,659,841,-1,9,enc,76.6525
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,5,62,16.80,659,841,-1,0,enc,73.5089
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,5,62,16.80,659,841,-1,1,enc,72.9058
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,5,62,16.80,659,841,-1,2,enc,72.5115
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,5,62,16.80,659,841,-1,3,enc,72.3514
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,5,62,16.80,659,841,-1,4,enc,71.9067
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,5,62,16.80,659,841,-1,5,enc,72.0454
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,5,62,16.80,659,841,-1,6,enc,71.8711
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,5,62,16.80,659,841,-1,7,enc,71.8834
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,5,62,16.80,659,841,-1,8,enc,71.8261
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,5,62,16.80,659,841,-1,9,enc,71.7445
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,6,64,11.88,905,595,-1,0,enc,93.0509
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,6,64,11.88,905,595,-1,1,enc,92.8317
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,6,64,11.88,905,595,-1,2,enc,92.3208
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,6,64,11.88,905,595,-1,3,enc,92.1825
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,6,64,11.88,905,595,-1,4,enc,91.5981
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,6,64,11.88,905,595,-1,5,enc,91.3224
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,6,64,11.88,905,595,-1,6,enc,91.1585
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,6,64,11.88,905,595,-1,7,enc,91.6018
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,6,64,11.88,905,595,-1,8,enc,91.7686
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,6,64,11.88,905,595,-1,9,enc,91.3340
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,6,64,11.88,905,595,-1,0,enc,83.2205
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,6,64,11.88,905,595,-1,1,enc,83.1302
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,6,64,11.88,905,595,-1,2,enc,82.9112
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,6,64,11.88,905,595,-1,3,enc,82.9030
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,6,64,11.88,905,595,-1,4,enc,83.9608
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,6,64,11.88,905,595,-1,5,enc,83.0022
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,6,64,11.88,905,595,-1,6,enc,83.4837
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,6,64,11.88,905,595,-1,7,enc,83.7908
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,6,64,11.88,905,595,-1,8,enc,83.6792
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,6,64,11.88,905,595,-1,9,enc,84.2434
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,6,64,11.88,905,595,-1,0,enc,77.3312
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,6,64,11.88,905,595,-1,1,enc,77.4922
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,6,64,11.88,905,595,-1,2,enc,77.1468
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,6,64,11.88,905,595,-1,3,enc,77.4141
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,6,64,11.88,905,595,-1,4,enc,77.3417
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,6,64,11.88,905,595,-1,5,enc,77.8922
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,6,64,11.88,905,595,-1,6,enc,85.5112
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,6,64,11.88,905,595,-1,7,enc,77.7953
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,6,64,11.88,905,595,-1,8,enc,77.4690
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,6,64,11.88,905,595,-1,9,enc,77.1820
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,6,64,11.88,905,595,-1,0,enc,72.0118
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,6,64,11.88,905,595,-1,1,enc,72.3804
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,6,64,11.88,905,595,-1,2,enc,72.1162
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,6,64,11.88,905,595,-1,3,enc,73.5826
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,6,64,11.88,905,595,-1,4,enc,73.6973
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,6,64,11.88,905,595,-1,5,enc,72.7224
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,6,64,11.88,905,595,-1,6,enc,72.5105
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,6,64,11.88,905,595,-1,7,enc,72.4671
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,6,64,11.88,905,595,-1,8,enc,71.9002
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,6,64,11.88,905,595,-1,9,enc,71.9343
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,7,64,11.82,908,592,-1,0,enc,91.1493
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,7,64,11.82,908,592,-1,1,enc,91.3224
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,7,64,11.82,908,592,-1,2,enc,93.1224
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,7,64,11.82,908,592,-1,3,enc,95.1951
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,7,64,11.82,908,592,-1,4,enc,93.4400
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,7,64,11.82,908,592,-1,5,enc,91.8139
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,7,64,11.82,908,592,-1,6,enc,91.6541
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,7,64,11.82,908,592,-1,7,enc,91.4905
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,7,64,11.82,908,592,-1,8,enc,91.4760
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,baseline,0.00,7,64,11.82,908,592,-1,9,enc,91.6890
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,7,64,11.82,908,592,-1,0,enc,84.6244
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,7,64,11.82,908,592,-1,1,enc,83.5349
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,7,64,11.82,908,592,-1,2,enc,83.7988
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,7,64,11.82,908,592,-1,3,enc,83.3137
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,7,64,11.82,908,592,-1,4,enc,83.5983
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,7,64,11.82,908,592,-1,5,enc,83.4171
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,7,64,11.82,908,592,-1,6,enc,82.9972
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,7,64,11.82,908,592,-1,7,enc,83.1181
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,7,64,11.82,908,592,-1,8,enc,83.4191
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.20,7,64,11.82,908,592,-1,9,enc,83.6432
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,7,64,11.82,908,592,-1,0,enc,78.1107
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,7,64,11.82,908,592,-1,1,enc,77.8803
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,7,64,11.82,908,592,-1,2,enc,77.7961
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,7,64,11.82,908,592,-1,3,enc,77.4366
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,7,64,11.82,908,592,-1,4,enc,77.6376
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,7,64,11.82,908,592,-1,5,enc,77.8404
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,7,64,11.82,908,592,-1,6,enc,77.9971
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,7,64,11.82,908,592,-1,7,enc,78.3817
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,7,64,11.82,908,592,-1,8,enc,78.6586
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.30,7,64,11.82,908,592,-1,9,enc,78.3647
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,7,64,11.82,908,592,-1,0,enc,71.8452
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,7,64,11.82,908,592,-1,1,enc,71.8612
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,7,64,11.82,908,592,-1,2,enc,72.3177
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,7,64,11.82,908,592,-1,3,enc,72.1152
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,7,64,11.82,908,592,-1,4,enc,71.9633
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,7,64,11.82,908,592,-1,5,enc,72.1445
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,7,64,11.82,908,592,-1,6,enc,72.7757
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,7,64,11.82,908,592,-1,7,enc,81.5759
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,7,64,11.82,908,592,-1,8,enc,73.6983
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ha_ng,merged,0.40,7,64,11.82,908,592,-1,9,enc,72.3351
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,baseline,0.00,0,61,8.70,1068,432,-1,0,enc,91.1964
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,baseline,0.00,0,61,8.70,1068,432,-1,1,enc,91.1278
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,baseline,0.00,0,61,8.70,1068,432,-1,2,enc,91.2968
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,baseline,0.00,0,61,8.70,1068,432,-1,3,enc,91.3285
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,baseline,0.00,0,61,8.70,1068,432,-1,4,enc,100.2066
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,baseline,0.00,0,61,8.70,1068,432,-1,5,enc,94.2793
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,baseline,0.00,0,61,8.70,1068,432,-1,6,enc,91.6971
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,baseline,0.00,0,61,8.70,1068,432,-1,7,enc,90.9312
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,baseline,0.00,0,61,8.70,1068,432,-1,8,enc,91.3333
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,baseline,0.00,0,61,8.70,1068,432,-1,9,enc,91.2382
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.20,0,61,8.70,1068,432,-1,0,enc,86.0150
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.20,0,61,8.70,1068,432,-1,1,enc,85.5739
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.20,0,61,8.70,1068,432,-1,2,enc,84.6640
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.20,0,61,8.70,1068,432,-1,3,enc,84.1010
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.20,0,61,8.70,1068,432,-1,4,enc,82.6344
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.20,0,61,8.70,1068,432,-1,5,enc,83.3177
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.20,0,61,8.70,1068,432,-1,6,enc,83.5524
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,jv_id,merged,0.20,0,61,8.70,1068,432,-1,7,enc,83.1611
